order_id,customer_id,order_status,order_purchase_timestamp,Pedido em aprovação,order_approved_at,Separando o pedido,order_delivered_carrier_date,Pedido em transporte,order_delivered_customer_date,delivery_time,delivery_time_model,product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_zip_code_prefix,seller_city,seller_state,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,customer_zip_code_prefix,order_id.2,order_item_id,product_id.1,seller_id.1,shipping_limit_date,price,freight_value,distance_meters,duration_seconds
016495aaab3fb481dc9decab2b4fdbfb,bd1b4c23a6f9365b44d99b2c7905cea2,delivered,2017-11-19 17:51:15,1.41,2017-11-21 03:48:25,0.56,2017-11-21 17:11:54,1.03,2017-11-22 17:52:46,3.0,11.26,9a060643636bd1e41788cb32262ac9ef,livros_interesse_geral,300.0,21.0,5.0,14.0,6e864f5c4669eff3d98140a07cc50202,05639000,sao paulo,SP,1.0,boleto,1.0,22.78,cc1166c2411979ef1709678719e5d771,13188000,016495aaab3fb481dc9decab2b4fdbfb,1,9a060643636bd1e41788cb32262ac9ef,6e864f5c4669eff3d98140a07cc50202,2017-11-27 03:48:25.000,15.0,7.78,125417,5909
016726239765c18f66826453f39c64e3,6204061101097bad0b25b3c4fce9ee8d,delivered,2017-06-14 09:16:44,0.01,2017-06-14 09:25:09,0.19,2017-06-14 13:53:32,1.85,2017-06-16 10:11:50,2.04,15.61,c6ea63369936552872ae890c82175b4b,cama_mesa_banho,2900.0,35.0,12.0,30.0,37be5a7c751166fbc5f8ccba4119e043,04248000,sao paulo,SP,1.0,credit_card,10.0,265.77,6724236615afbc343645dacfa693fae0,01035000,016726239765c18f66826453f39c64e3,1,c6ea63369936552872ae890c82175b4b,37be5a7c751166fbc5f8ccba4119e043,2017-06-22 09:25:09.000,219.99,15.14,11098,1477
01667048de265bad400b945f29b52526,de803ca99877b56ce0d121b7e2d57bc5,delivered,2017-07-01 12:25:09,0.01,2017-07-01 12:35:17,2.14,2017-07-03 15:56:23,14.09,2017-07-17 18:12:46,16.24,23.48,9391a573abe00141c56e38d84d7d5b3b,casa_conforto,5200.0,45.0,15.0,35.0,4a3ca9315b744ce9f8e9374361493884,14940000,ibitinga,SP,1.0,credit_card,10.0,246.36,675bbd87e94431bd6c6fc90aefa1427d,35170000,01667048de265bad400b945f29b52526,1,9391a573abe00141c56e38d84d7d5b3b,4a3ca9315b744ce9f8e9374361493884,2017-07-06 12:34:31.000,230.0,16.36,,
016a938f2b34aa5ef05027fc83f5b81b,ba7cb70dd18aadd6f7f72c60d08df953,delivered,2018-01-23 21:47:21,0.01,2018-01-23 21:59:51,0.84,2018-01-24 18:09:25,5.85,2018-01-30 14:28:48,6.7,23.09,304104a478e3a605db6072a22e4ee228,eletroportateis,2600.0,36.0,13.0,36.0,31da954dc0855f2495c6310f70a2f931,13601000,araras,SP,1.0,credit_card,4.0,643.16,5ffc432db902fa134ebdb7ddebf29613,22250000,016a938f2b34aa5ef05027fc83f5b81b,2,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51.000,299.0,22.58,,
016a6dbc80aea6e2d217d2bedbc7b59e,72d62fcd5850d8daa156a6a514da4ea9,delivered,2017-04-13 01:39:11,0.01,2017-04-13 01:50:09,0.58,2017-04-13 15:48:02,5.93,2017-04-19 14:05:47,6.52,21.93,c6dd917a0be2a704582055949915ab32,cool_stuff,1200.0,42.0,25.0,15.0,7a67c85e85bb2ce8582c35f2203ad736,03426000,sao paulo,SP,1.0,credit_card,6.0,112.08,9c0d3116a3594b1d4d2b28b871ac22fd,11432000,016a6dbc80aea6e2d217d2bedbc7b59e,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-04-19 01:50:09.000,99.99,12.09,101287,6365
016a938f2b34aa5ef05027fc83f5b81b,ba7cb70dd18aadd6f7f72c60d08df953,delivered,2018-01-23 21:47:21,0.01,2018-01-23 21:59:51,0.84,2018-01-24 18:09:25,5.85,2018-01-30 14:28:48,6.7,23.09,304104a478e3a605db6072a22e4ee228,eletroportateis,2600.0,36.0,13.0,36.0,31da954dc0855f2495c6310f70a2f931,13601000,araras,SP,1.0,credit_card,4.0,643.16,5ffc432db902fa134ebdb7ddebf29613,22250000,016a938f2b34aa5ef05027fc83f5b81b,1,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51.000,299.0,22.58,,
016754282c7690ebd6658f9f8e0a49bb,2d5ef00df7f7b3574cee1033e6ec53cf,delivered,2017-06-06 12:35:13,0.04,2017-06-06 13:30:39,0.97,2017-06-07 12:40:53,0.89,2017-06-08 10:04:41,1.9,14.48,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,200.0,22.0,10.0,18.0,cc419e0650a3c5ba77189a1882b7556a,09015000,santo andre,SP,1.0,credit_card,2.0,67.77,7ed352d323845dec6500b903ad773570,01316000,016754282c7690ebd6658f9f8e0a49bb,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-13 13:30:39.000,59.99,7.78,24646,2499
016b451bbcd4f0766dcbeb082cfe89db,24b3827e65cf09e06d6510524822749c,delivered,2018-01-09 11:25:46,0.0,2018-01-09 11:32:33,2.46,2018-01-11 22:34:25,8.01,2018-01-19 22:47:35,10.47,16.52,79c0ace2ccf0da036e787875a49151a4,moveis,14150.0,100.0,15.0,15.0,b32be1695eb7ec5f10f72d9610a12527,95012000,caxias do sul,RS,1.0,credit_card,8.0,415.96,d7a7eaae05afd9cb00a7e5378dbae99b,90820000,016b451bbcd4f0766dcbeb082cfe89db,1,79c0ace2ccf0da036e787875a49151a4,b32be1695eb7ec5f10f72d9610a12527,2018-01-15 11:32:33.000,379.0,36.96,133941,7658
016b1af508245e59ef75d83e3fe20a92,aa57e2dd7b09a0f2cecef92f4d99395a,delivered,2017-04-06 17:19:53,1.39,2017-04-08 02:43:18,2.58,2017-04-10 16:33:47,8.87,2017-04-19 13:26:19,12.84,25.28,601a360bd2a916ecef0e88de72a6531a,cool_stuff,1600.0,42.0,25.0,15.0,7a67c85e85bb2ce8582c35f2203ad736,03426000,sao paulo,SP,1.0,boleto,1.0,147.64,2b883561eef84b78755217c2d06ef360,87320000,016b1af508245e59ef75d83e3fe20a92,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-04-13 02:43:18.000,129.99,17.65,819821,36827
016f868b096c236312e8bcb818ccd11d,1dd56893d8735089534b232e039b831c,delivered,2018-01-27 19:24:57,0.01,2018-01-27 19:33:22,1.93,2018-01-29 17:51:39,3.17,2018-02-01 21:50:59,5.1,17.19,429de6049b45a9fcb96aff1603f55d3c,cool_stuff,150.0,16.0,13.0,21.0,9f505651f4a6abe901a56cdc21508025,04102000,sao paulo,SP,1.0,credit_card,1.0,37.77,3e99fcdff874a9b1cfff9828f5cc77c9,13800000,016f868b096c236312e8bcb818ccd11d,1,429de6049b45a9fcb96aff1603f55d3c,9f505651f4a6abe901a56cdc21508025,2018-02-01 19:33:22.000,29.99,7.78,,
016ff85737c2072ab00a705cd8f87799,590db569569a4a1b3074694f522309fc,delivered,2018-01-02 11:12:14,0.0,2018-01-02 11:19:25,2.15,2018-01-04 14:55:14,6.17,2018-01-10 18:53:23,8.32,27.53,aca2eb7d00ea1a7b8ebd4e68314663af,moveis,2600.0,50.0,10.0,30.0,955fee9216a65b617aa5c0531780ce60,04782000,sao paulo,SP,1.0,credit_card,1.0,95.02,d7538b573179d0bc4ca666c03cc12d55,73015000,016ff85737c2072ab00a705cd8f87799,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-09 11:19:25.000,75.0,20.02,,
016e4acfc34b9f2abc69795f47c92f0e,ab53dab22635ae74adb0baa0689afcc0,delivered,2017-09-15 13:53:55,0.01,2017-09-15 14:10:19,0.24,2017-09-15 20:02:46,3.07,2017-09-18 21:40:44,3.32,11.42,b1cbf530dc2a793ced8e0768ffcce501,telefonia,100.0,16.0,3.0,11.0,1ca7077d890b907f89be8c954a02686a,06506000,santana de parnaiba,SP,1.0,credit_card,1.0,52.78,a6d070c5bb1625afedbac4c019de0176,05783000,016e4acfc34b9f2abc69795f47c92f0e,1,b1cbf530dc2a793ced8e0768ffcce501,1ca7077d890b907f89be8c954a02686a,2017-09-21 14:10:19.000,45.0,7.78,,
016c6bb57a9de6b4e8f938fa6dde61b3,f1d4911942d2bc40d520ae47013a7643,delivered,2017-11-27 09:27:08,0.01,2017-11-27 09:38:26,1.6,2017-11-28 23:58:36,6.88,2017-12-05 21:06:10,8.49,30.61,566d15b940c0d5e7a0a37c82b8ce353f,papelaria,400.0,21.0,7.0,15.0,de23c3b98a88888289c6f5cc1209054a,05530000,sao paulo,SP,1.0,credit_card,1.0,146.57,804eb66464db178ab95f5f4ced1f4a9a,98400000,016c6bb57a9de6b4e8f938fa6dde61b3,1,566d15b940c0d5e7a0a37c82b8ce353f,de23c3b98a88888289c6f5cc1209054a,2017-12-01 09:38:26.000,129.9,16.67,980075,50607
016dee69b3de35a39bfccee5309307c3,c508ad14bc3cde5d1e0bfca7ebdb77cd,delivered,2017-01-14 16:35:59,0.01,2017-01-14 16:50:19,4.99,2017-01-19 16:33:30,6.97,2017-01-26 15:43:39,11.96,44.31,68bfdbfe84f03af17733b10362f10020,moveis,600.0,29.0,12.0,23.0,827f8f69dfa529c561901c4f2e0f332f,81880000,curitiba,PR,1.0,credit_card,1.0,62.19,65673eb10bb25611b2a9eda38b0e57ff,37902000,016dee69b3de35a39bfccee5309307c3,1,68bfdbfe84f03af17733b10362f10020,827f8f69dfa529c561901c4f2e0f332f,2017-01-18 16:35:59.000,45.0,17.19,784583,35551
016befe103ce7c9e5b1b7ef359777eea,15f3f60c0575a9f2a7d5434f7b8a7692,delivered,2017-09-03 10:11:52,0.01,2017-09-03 10:25:18,1.21,2017-09-04 15:21:55,6.97,2017-09-11 14:36:51,8.18,17.58,6c321ed0f47858a8650f4104771224b5,relogios_presentes,300.0,16.0,2.0,20.0,6560211a19b47992c3666cc44a7e94c0,05849000,sao paulo,SP,1.0,credit_card,3.0,60.85,96a9e66285108791875512fa49cab22f,12490000,016befe103ce7c9e5b1b7ef359777eea,1,6c321ed0f47858a8650f4104771224b5,6560211a19b47992c3666cc44a7e94c0,2017-09-08 10:25:18.000,49.0,11.85,,
0171835bbc71bcfacc26e9f59d56b62c,4ab60901050d2b4b877596c2edc24a6e,delivered,2017-06-24 10:52:28,0.01,2017-06-24 11:08:35,2.16,2017-06-26 14:56:38,7.07,2017-07-03 16:42:20,9.24,23.55,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,7000.0,26.0,47.0,27.0,813348c996469b40f2e028d5429d3495,13206000,jundiai,SP,1.0,credit_card,2.0,81.16,62fe3c4ffefb1c3462cb546598df78f8,21215000,0171835bbc71bcfacc26e9f59d56b62c,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-29 11:08:35.000,59.9,21.26,,
0170fdd7ac7c7bbad5308207bd25a679,116e210883e0ea55bea66b38c5d71ede,delivered,2017-07-04 17:46:16,1.0,2017-07-05 17:40:06,1.93,2017-07-07 16:02:58,3.08,2017-07-10 17:55:08,6.01,12.26,6de2587eae9fb1ee54a853aac774ade1,telefonia,200.0,19.0,5.0,11.0,ef506c96320abeedfb894c34db06f478,03569000,sao paulo,SP,1.0,credit_card,1.0,42.77,82902ed35742cd23bb67a4b774a0bc63,06717000,0170fdd7ac7c7bbad5308207bd25a679,1,6de2587eae9fb1ee54a853aac774ade1,ef506c96320abeedfb894c34db06f478,2017-07-11 17:13:56.000,34.99,7.78,,
01719300f9ca182b8361556a3873d8ed,5f7a7e33fde7fdd09dac4e27902f7868,delivered,2017-08-28 10:15:59,0.76,2017-08-29 04:30:50,0.42,2017-08-29 14:36:06,6.25,2017-09-04 20:39:08,7.43,23.57,68bf2e76db1d8e846042e54da87399ca,cama_mesa_banho,6850.0,59.0,22.0,37.0,1a3df491d1c4f1589fc2b934ada68bf2,89224000,joinville,SC,1.0,boleto,1.0,103.75,a3a5ea7b1ca85d1a9e4a756cfbf0060d,95770000,01719300f9ca182b8361556a3873d8ed,1,68bf2e76db1d8e846042e54da87399ca,1a3df491d1c4f1589fc2b934ada68bf2,2017-09-06 04:30:50.000,85.9,17.85,,
01721e0729fcb75ab238248fdbb48eeb,db14d5544e26caec33796e6d85486585,delivered,2018-03-19 13:31:24,0.01,2018-03-19 13:50:05,2.22,2018-03-21 19:04:08,18.82,2018-04-09 14:48:48,21.05,23.44,7a10781637204d8d10485c71a6108a2e,relogios_presentes,342.0,18.0,13.0,15.0,4869f7a5dfa277a7dca6462dcf3b52b2,14840000,guariba,SP,1.0,credit_card,8.0,243.11,e26281cbbbba524e191f8fdb2e17d467,88113000,01721e0729fcb75ab238248fdbb48eeb,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-23 13:49:35.000,219.0,24.11,988927,44154
01725657be56c432d5aaa2f914ae2c56,d21e2497e6b83b755f5e6f4c8d159ed8,delivered,2017-10-17 08:52:14,0.01,2017-10-17 09:07:28,1.06,2017-10-18 10:40:07,6.4,2017-10-24 20:23:01,7.48,21.63,fbd4031ddbc3d02b95834b62769d3ad0,utilidades_domesticas,10050.0,37.0,61.0,26.0,ce7d1888639e6fb06b2749cbfdac1ff7,37443000,baependi,MG,1.0,credit_card,1.0,163.81,69171b423d7a60f907d5e8131ffc6908,22221000,01725657be56c432d5aaa2f914ae2c56,1,fbd4031ddbc3d02b95834b62769d3ad0,ce7d1888639e6fb06b2749cbfdac1ff7,2017-10-23 09:07:28.000,138.0,25.81,312464,18559
0173932ad60ecb31c620fc523d9f40bd,7a24e4852c5145e3def732c1bf6da68f,delivered,2017-10-17 15:25:12,0.01,2017-10-17 15:35:19,1.14,2017-10-18 18:58:38,7.0,2017-10-25 18:53:40,8.14,21.36,33a8f9ff2a9a41c0c49a24d12e106151,utilidades_domesticas,350.0,20.0,8.0,13.0,f8db351d8c4c4c22c6835c19a46f01b0,13324000,salto,SP,1.0,credit_card,4.0,46.0,06e1d389f74c352f6e4e4c0436e1ffcb,27700000,0173932ad60ecb31c620fc523d9f40bd,1,33a8f9ff2a9a41c0c49a24d12e106151,f8db351d8c4c4c22c6835c19a46f01b0,2017-10-23 15:34:34.000,30.9,15.1,,
017499de14d22ef9e9a83ca54727480e,a947822e31f502d0f6297cdee1448a73,delivered,2017-07-11 15:58:41,0.01,2017-07-11 16:15:24,5.94,2017-07-17 14:48:10,2.19,2017-07-19 19:26:51,8.14,28.33,e0bb3159111d86828b5caef8725ff055,utilidades_domesticas,2500.0,30.0,6.0,30.0,cd06602b43d8800bd0afad514919d35c,04119000,sao paulo,SP,1.0,credit_card,6.0,209.45,da42590d5fb158dedc2996e0cdf95a58,89520000,017499de14d22ef9e9a83ca54727480e,2,e0bb3159111d86828b5caef8725ff055,cd06602b43d8800bd0afad514919d35c,2017-07-17 16:15:24.000,101.0,15.7,727560,36262
017499de14d22ef9e9a83ca54727480e,a947822e31f502d0f6297cdee1448a73,delivered,2017-07-11 15:58:41,0.01,2017-07-11 16:15:24,5.94,2017-07-17 14:48:10,2.19,2017-07-19 19:26:51,8.14,28.33,f399bbedb1d21192dffefc4a8b30a229,utilidades_domesticas,5300.0,30.0,35.0,30.0,53e4c6e0f4312d4d2107a8c9cddf45cd,13920000,pedreira,SP,1.0,credit_card,6.0,209.45,da42590d5fb158dedc2996e0cdf95a58,89520000,017499de14d22ef9e9a83ca54727480e,1,f399bbedb1d21192dffefc4a8b30a229,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-07-17 16:15:24.000,71.0,10.7,840652,40549
01786fff06f2f7e8a83950c4b3b424ea,574e00dba47edb0c55e3b7e795eb8104,delivered,2017-12-16 12:04:31,0.01,2017-12-16 12:14:46,2.15,2017-12-18 15:49:19,11.29,2017-12-29 22:44:56,13.44,19.5,382132cf96c88a277a65226833af5f61,informatica_acessorios,680.0,47.0,7.0,18.0,b2ba3715d723d245138f291a6fe42594,03470000,sao paulo,SP,1.0,credit_card,2.0,69.24,4b3b36d4ffd716cba64746c05678d5bc,13050000,01786fff06f2f7e8a83950c4b3b424ea,1,382132cf96c88a277a65226833af5f61,b2ba3715d723d245138f291a6fe42594,2017-12-21 12:14:46.000,59.9,9.34,103998,5395
0173e291db71c3e688829f7f03e2d34a,b909a43dbe785f180ae31c4d0e79cd28,delivered,2017-07-07 00:29:18,0.07,2017-07-07 02:05:22,4.68,2017-07-11 18:18:00,3.8,2017-07-15 13:23:44,8.54,27.98,f71f42e2381752836563b70beb542f80,informatica_acessorios,250.0,41.0,2.0,29.0,85d9eb9ddc5d00ca9336a2219c97bb13,31255000,belo horizonte,MG,1.0,debit_card,1.0,48.69,9692198eb90ef81bbe24655e8ccbd394,88220000,0173e291db71c3e688829f7f03e2d34a,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-13 02:05:22.000,31.9,16.79,1204432,55525
0176e50f3853fa068127afa3daff6402,20899a98f69e29ac34d852719a64f431,delivered,2017-12-14 16:45:18,0.01,2017-12-14 16:54:49,1.03,2017-12-15 17:31:46,13.93,2017-12-29 15:53:03,14.96,35.3,ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,600.0,60.0,9.0,50.0,4a3ca9315b744ce9f8e9374361493884,14940000,ibitinga,SP,1.0,voucher,1.0,75.07,52832e2d43e2afc66377c52f26dacfc4,98400000,0176e50f3853fa068127afa3daff6402,1,ea3be87c5c6c69043c9eb7836199c200,4a3ca9315b744ce9f8e9374361493884,2017-12-20 16:54:49.000,59.9,15.17,1046036,52798
017c16deefc1868a33a5966485ea4721,e7e0438494f6fd05d28210e8c6bd02a6,delivered,2017-11-18 20:23:35,0.02,2017-11-18 20:46:08,3.87,2017-11-22 17:38:40,9.2,2017-12-01 22:26:43,13.09,30.15,bc74f63361c15c1a5baa5b97ac432e62,beleza_saude,4050.0,17.0,11.0,13.0,4869f7a5dfa277a7dca6462dcf3b52b2,14840000,guariba,SP,1.0,credit_card,2.0,251.29,46b6b9207955de25a4c8ed1192bae572,90018000,017c16deefc1868a33a5966485ea4721,1,bc74f63361c15c1a5baa5b97ac432e62,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-23 20:46:08.000,234.9,16.39,,
017dcb6892d4469a13dee34f241f8c4e,a29627c042ea26f7340db61ff04fbfc5,delivered,2017-11-12 20:17:40,0.01,2017-11-12 20:35:56,1.83,2017-11-14 16:35:17,8.04,2017-11-22 17:33:05,9.89,14.15,f4d705aa95ccca448e5b0deb6e5290ba,cama_mesa_banho,250.0,20.0,2.0,15.0,da8622b14eb17ae2831f4ac5b9dab84a,13405000,piracicaba,SP,1.0,credit_card,5.0,67.98,747f419f11717e7a52d1175315a2365b,05873000,017dcb6892d4469a13dee34f241f8c4e,1,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-17 20:35:26.000,24.9,9.09,,
0176d7e16d1bd14cde42d9d3a24e525b,65d964c098f8db89e1a8a07af1e96d21,delivered,2017-08-15 20:57:47,0.08,2017-08-15 22:55:19,1.73,2017-08-17 16:25:40,7.08,2017-08-24 18:24:05,8.89,21.13,7088744b00831b410bd17716cb578f39,informatica_acessorios,1013.0,30.0,15.0,16.0,c1ed9e3daf6154542826a6996af0fb8c,88308000,itajai,SC,1.0,credit_card,4.0,102.22,3080d6a96ac54f2b88adcfaa49de7ff9,12721000,0176d7e16d1bd14cde42d9d3a24e525b,1,7088744b00831b410bd17716cb578f39,c1ed9e3daf6154542826a6996af0fb8c,2017-08-21 22:55:19.000,35.0,16.11,832413,37776
017b84f6bee0e4287eb8a8c9f5df549e,931f171166895ae304d6e982ee54d197,delivered,2018-02-14 00:50:56,0.01,2018-02-14 01:07:40,0.96,2018-02-15 00:17:00,20.0,2018-03-07 00:12:50,20.97,29.96,c9c6fde711572c1ad99ca12728c6af00,telefonia,150.0,17.0,8.0,14.0,562fc2f2c2863ab7e79a9e4388a58a14,13070000,campinas,SP,1.0,credit_card,6.0,64.14,ea01897da007844219c7559642c2554a,58175000,017b84f6bee0e4287eb8a8c9f5df549e,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-20 00:07:40.000,29.99,34.15,2710625,138984
017dcb6892d4469a13dee34f241f8c4e,a29627c042ea26f7340db61ff04fbfc5,delivered,2017-11-12 20:17:40,0.01,2017-11-12 20:35:56,1.83,2017-11-14 16:35:17,8.04,2017-11-22 17:33:05,9.89,14.15,372124d6931c4bc48dd0d56075ebee7c,cama_mesa_banho,50.0,20.0,2.0,15.0,da8622b14eb17ae2831f4ac5b9dab84a,13405000,piracicaba,SP,1.0,credit_card,5.0,67.98,747f419f11717e7a52d1175315a2365b,05873000,017dcb6892d4469a13dee34f241f8c4e,2,372124d6931c4bc48dd0d56075ebee7c,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-17 20:35:26.000,24.9,9.09,,
0176d7e16d1bd14cde42d9d3a24e525b,65d964c098f8db89e1a8a07af1e96d21,delivered,2017-08-15 20:57:47,0.08,2017-08-15 22:55:19,1.73,2017-08-17 16:25:40,7.08,2017-08-24 18:24:05,8.89,21.13,7088744b00831b410bd17716cb578f39,informatica_acessorios,1013.0,30.0,15.0,16.0,c1ed9e3daf6154542826a6996af0fb8c,88308000,itajai,SC,1.0,credit_card,4.0,102.22,3080d6a96ac54f2b88adcfaa49de7ff9,12721000,0176d7e16d1bd14cde42d9d3a24e525b,2,7088744b00831b410bd17716cb578f39,c1ed9e3daf6154542826a6996af0fb8c,2017-08-21 22:55:19.000,35.0,16.11,832413,37776
017b1d6881222283afdc50baf3dcb0d5,9f72cabf8e5ebc5743665846b05617a5,delivered,2018-03-06 22:33:02,1.15,2018-03-08 02:10:45,0.83,2018-03-08 22:12:37,14.9,2018-03-23 19:48:24,16.89,16.06,aca2eb7d00ea1a7b8ebd4e68314663af,moveis,2600.0,50.0,10.0,30.0,955fee9216a65b617aa5c0531780ce60,04782000,sao paulo,SP,1.0,boleto,1.0,87.3,cef52ebf681cedda55ba6ee34e288255,15300000,017b1d6881222283afdc50baf3dcb0d5,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-15 02:10:45.000,69.9,17.4,566167,23739
0180ebc47853bfc5997af28f5a7e8849,e82aa49c904185344fbfbbe025433ba5,delivered,2017-03-16 16:29:32,0.0,2017-03-16 16:29:32,4.75,2017-03-21 10:28:36,7.19,2017-03-28 15:05:06,11.94,18.31,861857117917aaa99611defcc0d514cd,alimentos_bebidas,4450.0,28.0,14.0,28.0,e9779976487b77c6d4ac45f75ec7afe9,11701000,praia grande,SP,1.0,credit_card,6.0,173.74,b2f4ca50352ef05b755693d159d82147,11370000,0180ebc47853bfc5997af28f5a7e8849,1,861857117917aaa99611defcc0d514cd,e9779976487b77c6d4ac45f75ec7afe9,2017-03-22 16:29:32.000,162.0,11.74,6742,1028
01835ef41c5ac66dd9ec6084fa1d0533,6a4ea2081853cd8dd8d7c69cdf86925a,delivered,2017-05-11 21:36:10,0.01,2017-05-11 21:45:17,4.46,2017-05-16 08:54:10,7.56,2017-05-23 22:13:35,12.03,20.1,bbaef2eadf31fe3ea6702077398be06c,perfumaria,400.0,18.0,11.0,11.0,cc419e0650a3c5ba77189a1882b7556a,09015000,santo andre,SP,1.0,credit_card,1.0,72.14,f64ee7b44a9c2170a0db74d6bc3d1ba8,28027000,01835ef41c5ac66dd9ec6084fa1d0533,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-05-18 21:45:17.000,56.99,15.15,,
018778568fad26695334c784563c08d4,223961a1714e148c0c249487eeac351c,delivered,2017-10-15 13:21:57,0.01,2017-10-15 13:35:20,1.23,2017-10-16 19:07:32,8.02,2017-10-24 19:33:55,9.26,18.44,2de4aa76a72feaca51fc8f83ae037c7e,cool_stuff,5600.0,25.0,37.0,36.0,41b39e28db005d9731d9d485a83b4c38,09220000,santo andre,SP,1.0,credit_card,4.0,60.01,2fb0af35a7ae96cdc1f65637d0601c7d,24241000,018778568fad26695334c784563c08d4,1,2de4aa76a72feaca51fc8f83ae037c7e,41b39e28db005d9731d9d485a83b4c38,2017-10-19 13:35:20.000,44.9,15.11,472171,21861
01946da9e2db8bab61d79296c037ee1f,14532f1320645821a6da04e049dc6b53,delivered,2018-01-06 17:48:40,0.01,2018-01-06 18:06:39,1.98,2018-01-08 17:42:45,17.08,2018-01-25 19:41:06,19.08,30.26,93c902b021a9e594f658ab1b0351602a,informatica_acessorios,1250.0,26.0,10.0,18.0,2e90cb1677d35cfe24eef47d441b7c87,02285000,sao paulo,SP,1.0,credit_card,5.0,114.84,3e1f5ce6a6847bac4bc3f20a2c3a58d0,21235000,01946da9e2db8bab61d79296c037ee1f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-11 18:06:39.000,97.9,16.94,411293,19183
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,delivered,2017-10-19 15:08:48,0.02,2017-10-19 15:35:35,3.9,2017-10-23 13:14:16,1.11,2017-10-24 15:57:46,5.03,11.37,12bc892d6fff0dc42c8177f3665ef00e,beleza_saude,100.0,28.0,13.0,12.0,e9779976487b77c6d4ac45f75ec7afe9,11701000,praia grande,SP,1.0,credit_card,2.0,95.52,48d4bf53229ec530405b4e461ae6adb0,02938000,01855f880aae9a984c7c33b26fcf2e02,2,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35.000,39.49,8.27,91467,5304
018fb228a3dd1a16349e73d2e41b239d,e2a629c7ccabea34df0cb4954f6c08db,delivered,2018-01-13 15:59:39,0.01,2018-01-13 16:09:43,3.84,2018-01-17 12:14:55,9.05,2018-01-26 13:22:19,12.89,36.33,1fa52682d6938b129312ef4cffac1711,informatica_acessorios,550.0,34.0,14.0,14.0,30829ded4523ab9224b93bc49a62c95f,95360000,parai,RS,1.0,credit_card,2.0,208.0,a49f5184df6f790d7765174f8fc569b5,03059000,018fb228a3dd1a16349e73d2e41b239d,1,1fa52682d6938b129312ef4cffac1711,30829ded4523ab9224b93bc49a62c95f,2018-01-18 16:09:43.000,190.9,17.1,,
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,delivered,2017-10-19 15:08:48,0.02,2017-10-19 15:35:35,3.9,2017-10-23 13:14:16,1.11,2017-10-24 15:57:46,5.03,11.37,12bc892d6fff0dc42c8177f3665ef00e,beleza_saude,100.0,28.0,13.0,12.0,e9779976487b77c6d4ac45f75ec7afe9,11701000,praia grande,SP,1.0,credit_card,2.0,95.52,48d4bf53229ec530405b4e461ae6adb0,02938000,01855f880aae9a984c7c33b26fcf2e02,1,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35.000,39.49,8.27,91467,5304
